time;gFx;gFy;gFz;tgF
3.5330;-0.37;-0.135;-0.313;0.503
3.5430;-0.324;-0.169;-0.337;0.497
3.5530;-0.382;-0.27;-0.362;0.591
3.5630;-0.508;-0.338;-0.315;0.687
3.5860;-0.753;-0.341;-0.265;0.868
3.5870;-0.753;-0.341;-0.265;0.868
3.5930;-0.895;-0.38;-0.231;0.999
3.6030;-1.0;-0.413;-0.249;1.11
3.6130;-1.013;-0.492;-0.248;1.153
3.6230;-0.989;-0.614;-0.283;1.198
3.6330;-0.97;-0.674;-0.447;1.263
3.6430;-0.937;-0.716;-0.493;1.278
3.6530;-0.942;-0.783;-0.44;1.302
3.6630;-1.199;-0.96;-0.477;1.608
3.6860;-1.356;-1.035;-0.927;1.941
3.6870;-1.356;-1.035;-0.927;1.941
3.6920;-1.042;-0.713;-0.776;1.482
3.7020;-0.882;-0.704;-0.485;1.228
3.7120;-0.927;-0.664;-0.545;1.264
3.7230;-1.013;-0.617;-0.546;1.306
3.7330;-1.2;-0.67;-0.465;1.451
3.7420;-1.155;-0.581;-0.547;1.404
3.7530;-1.103;-0.511;-0.513;1.319
3.7630;-1.055;-0.488;-0.457;1.249
3.7860;-1.015;-0.541;-0.274;1.182
3.7870;-1.015;-0.541;-0.274;1.182
3.7920;-0.811;-0.582;-0.143;1.008
3.8020;-0.903;-0.753;-0.24;1.2
3.8120;-0.975;-0.989;-0.453;1.461
3.8220;-0.939;-0.968;-0.638;1.492
3.8320;-0.899;-0.85;-0.651;1.398
3.8420;-0.912;-0.794;-0.487;1.304
3.8520;-0.96;-0.735;-0.338;1.255
3.8630;-0.999;-0.625;-0.299;1.216
3.8870;-1.134;-0.422;-0.178;1.223
3.8880;-1.134;-0.422;-0.178;1.223
3.8920;-1.126;-0.367;-0.12;1.19
3.9020;-1.062;-0.347;-0.097;1.121
3.9120;-0.993;-0.379;-0.149;1.073
3.9220;-0.969;-0.507;-0.285;1.13
3.9320;-0.904;-0.608;-0.411;1.164
3.9420;-0.945;-0.672;-0.52;1.271
3.9520;-0.926;-0.712;-0.529;1.282
3.9620;-0.856;-0.734;-0.521;1.242
3.9880;-0.851;-0.624;-0.479;1.159
3.9890;-0.851;-0.624;-0.479;1.159
3.9920;-0.427;-0.283;-0.334;0.612
4.0020;0.472;0.334;-0.035;0.579
4.0120;-0.419;-0.044;-0.19;0.462
4.0220;-0.77;-0.337;-0.133;0.851
4.0320;-0.707;-0.518;-0.169;0.893
4.0420;-0.59;-0.542;-0.369;0.882
4.0520;-0.641;-0.571;-0.589;1.041
4.0620;-0.677;-0.84;-0.709;1.291
4.0850;-0.649;-0.667;-0.815;1.237
4.0860;-0.649;-0.667;-0.815;1.237
4.0910;-0.762;-0.439;-0.765;1.166
4.1010;-0.725;-0.487;-0.473;0.993
4.1110;-0.612;-0.603;-0.314;0.915
4.1220;-0.588;-0.511;-0.358;0.857
4.1320;-0.589;-0.486;-0.448;0.885
4.1410;-0.523;-0.562;-0.551;0.945
4.1510;-0.47;-0.555;-0.64;0.969
4.1620;-0.464;-0.545;-0.677;0.985
4.1860;-0.572;-0.577;-0.543;0.977
4.1870;-0.572;-0.577;-0.543;0.977
4.1910;-0.646;-0.503;-0.611;1.022
4.2010;-0.72;-0.455;-0.693;1.098
4.2110;-0.707;-0.475;-0.565;1.022
4.2210;-0.698;-0.486;-0.413;0.945
4.2310;-0.727;-0.526;-0.274;0.938
4.2410;-0.8;-0.501;-0.221;0.969
4.2510;-0.827;-0.484;-0.241;0.988
4.2610;-0.83;-0.518;-0.29;1.02
4.2860;-0.777;-0.596;-0.481;1.091
4.2870;-0.777;-0.596;-0.481;1.091
4.2910;-0.712;-0.594;-0.499;1.053
4.3010;-0.678;-0.59;-0.519;1.038
4.3110;-0.673;-0.587;-0.585;1.068
4.3210;-0.677;-0.573;-0.651;1.1
4.3310;-0.662;-0.534;-0.643;1.066
4.3410;-0.651;-0.485;-0.617;1.02
4.3510;-0.63;-0.459;-0.595;0.981
4.3610;-0.61;-0.471;-0.637;1.0
4.3840;-0.573;-0.46;-0.75;1.05
4.3850;-0.573;-0.46;-0.75;1.05
4.3900;-0.568;-0.434;-0.768;1.049
4.4010;-0.579;-0.408;-0.78;1.054
4.4100;-0.585;-0.383;-0.773;1.042
4.4210;-0.636;-0.301;-0.747;1.026
4.4310;-0.695;-0.3;-0.607;0.97
4.4410;-0.687;-0.34;-0.496;0.913
4.4510;-0.543;-0.404;-0.365;0.769
4.4610;-0.557;-0.338;-0.582;0.874
4.4860;-0.518;-0.327;-0.629;0.878
4.4870;-0.518;-0.327;-0.629;0.878
4.4900;-0.472;-0.332;-0.634;0.857
4.5000;-0.578;-0.381;-0.683;0.972
4.5100;-0.626;-0.448;-0.537;0.939
4.5210;-0.593;-0.494;-0.513;0.927
4.5310;-0.55;-0.504;-0.606;0.961
